uid,Date,TrainLoc,Protocol,TrainTeam,Rainfall,Temp,Paid,Team,Self,People,Assign,TranTrai,Coord,Upload,Time,Bulk,Complex,Task,WQO,WQC,WQM,created,Latest,ToNow,ActivePeriod,Years,TeamPoints,Blog,Comment,Invite,InviteAccepted,Pres,Quiz,Sample,Share,Points,BlogTime,CommTime,InvTime,InviteATime,PresTime,QuizTime,SampTime,ShareTime,PointsTime,BlogTimeZ,CommTimeZ,InvTimeZ,InviteATimeZ,PresTimeZ,QuizTimeZ,SampTimeZ,ShareTimeZ,PointsTimeZ,BlogTimeZZ
355,3/16/2013,Zhang 2013 Shanghai Short Duration CSL Training Team 1,Shanghai,21,0.19333,9.97024,0,1,0,1,1,1,0,1,3,3,3,3,NA,NA,NA,08/03/2013,24/10/2013,1534.00,230,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
381,3/16/2013,Zhang 2013 Shanghai Short Duration CSL Training Team 1,Shanghai,21,0.19333,9.97024,0,1,0,1,1,1,0,1,3,3,3,3,4,4,4,12/03/2013,04/11/2013,1530.00,237,0.65,0,0,0,0,0,0,0,6,0,105,0,0,0,0,0,0,0.0275,0,0.4804,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,0.4042,-0.0252,0.2757,-0.0683
382,3/16/2013,Zhang 2013 Shanghai Short Duration CSL Training Team 1,Shanghai,21,0.19333,9.97024,0,1,0,1,1,1,0,1,3,3,3,3,NA,NA,NA,12/03/2013,19/11/2013,1530.00,252,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
384,3/16/2013,Zhang 2013 Shanghai Short Duration CSL Training Team 1,Shanghai,21,0.19333,9.97024,0,1,0,1,1,1,0,1,3,3,3,3,NA,NA,NA,12/03/2013,24/10/2013,1530.00,226,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
498,3/16/2013,Zhang 2013 Shanghai Short Duration CSL Training Team 1,Shanghai,21,0.19333,9.97024,0,1,0,1,1,1,0,1,3,3,3,3,NA,NA,NA,22/03/2013,24/10/2013,1520.00,216,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
739,3/18/2013,Biggs 2013 Leeds Short Duration CSL Training Team 2,Leeds,7,0.26689,-9.88603,1,0,1,1,0,0,0,1,1,1,1,1,3,3,3,11/04/2013,26/06/2016,1500.00,1172,3.21,0.093582888,0,0,0,0,0,0,2,0,40,0,0,0,0,0,0,0.0093,0,0.1867,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,0.0666,-0.0252,0.0192,-0.0683
740,3/18/2013,Biggs 2013 Leeds Short Duration CSL Training Team 2,Leeds,7,0.26689,-9.88603,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,11/04/2013,11/07/2016,1500.00,1187,3.25,0.093582888,0,0,0,0,0,0,28,0,550,0,0,0,0,0,0,0.1307,0,2.5667,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,2.2614,-0.0252,2.0322,-0.0683
750,3/18/2013,Biggs 2013 Leeds Short Duration CSL Training Team 2,Leeds,7,0.26689,-9.88603,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,11/04/2013,16/10/2013,1500.00,188,0.52,0.093582888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
387,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
390,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
391,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
393,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,28/10/2013,1529.00,229,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
395,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
396,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
398,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
399,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
400,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,4,4,4,13/03/2013,24/03/2015,1529.00,741,2.03,0,1,5,0,0,0,0,4,0,95,0.0046,0.0229,0,0,0,0,0.0183,0,0.4349,1.2328,5.9241,-0.0496,-0.0357,-0.0603,-0.876,0.2354,-0.0252,0.2363,0.9523
401,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
402,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
403,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
404,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
405,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
406,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,28/10/2013,1529.00,229,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
407,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
408,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
409,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
410,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
411,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,28/10/2013,1529.00,229,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
413,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529.00,225,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
430,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,15/03/2013,28/10/2013,1527.00,227,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
441,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,18/03/2013,24/10/2013,1524.00,220,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
482,3/20/2013,Singh 2013 Delhi Short Duration CSL Training Team 01,Delhi,24,0,18.28158,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,19/03/2013,24/10/2013,1523.00,219,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
1667,3/20/2013,Biggs 2013 H2O Short Duration 4 days Team 2,London,4,0.00752,2.73973,1,0,1,1,0,0,0,1,2,2,2,2,1,1,1,11/07/2013,14/06/2016,1409.00,1069,2.93,1.570718424,0,0,0,0,0,2,23,0,538,0,0,0,0,0,0.0099,0.1143,0,2.6728,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,1.6144,1.8393,-0.0252,1.9848,-0.0683
419,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,15/03/2013,16/10/2013,1527.00,215,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
421,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,15/03/2013,16/10/2013,1527.00,215,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
422,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,15/03/2013,16/10/2013,1527.00,215,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
423,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,15/03/2013,16/10/2013,1527.00,215,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
424,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,15/03/2013,29/04/2014,1527.00,410,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
425,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,3,3,3,15/03/2013,30/04/2014,1527.00,411,1.13,0,0,0,0,0,0,0,6,0,120,0,0,0,0,0,0,0.0275,0,0.5501,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,0.4042,-0.0252,0.3349,-0.0683
427,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,2,2,2,15/03/2013,12/01/2015,1527.00,668,1.83,0,0,0,0,0,2,1,6,0,232,0,0,0,0,0.0092,0.0046,0.0275,0,1.0635,-0.0609,-0.0658,-0.0496,-0.0357,5.7121,0.3692,0.4042,-0.0252,0.777,-0.0683
470,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,16/10/2013,1523.00,211,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
471,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,15/10/2013,1523.00,210,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
473,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,16/10/2013,1523.00,211,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
474,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,15/10/2013,1523.00,210,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
475,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,15/10/2013,1523.00,210,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
476,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,16/10/2013,1523.00,211,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
477,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,16/10/2013,1523.00,211,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
478,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,15/10/2013,1523.00,210,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
480,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,15/10/2013,1523.00,210,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
481,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,16/10/2013,1523.00,211,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
509,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,25/03/2013,15/10/2013,1517.00,204,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
510,3/26/2013,Biggs 2013 Eastbrook End Short Duration CSL Training Team 3,London,19,0,1.20607,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,25/03/2013,16/10/2013,1517.00,205,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
527,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,New York,29,0,2.56695,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515.00,204,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
529,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,New York,29,0,2.56695,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515.00,204,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
530,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,New York,29,0,2.56695,1,1,0,1,1,0,0,0,4,3,4,3,4,4,4,27/03/2013,30/06/2014,1515.00,460,1.26,0,0,0,0,0,0,0,3,0,45,0,0,0,0,0,0,0.0139,0,0.2079,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,0.151,-0.0252,0.0389,-0.0683
531,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,New York,29,0,2.56695,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515.00,204,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
532,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,New York,29,0,2.56695,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515.00,204,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
535,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,New York,29,0,2.56695,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515.00,204,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
536,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,New York,29,0,2.56695,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515.00,204,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
537,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,New York,29,0,2.56695,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515.00,204,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
538,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,New York,29,0,2.56695,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515.00,204,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
539,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,New York,29,0,2.56695,1,1,0,1,1,0,0,0,4,3,4,3,1,1,1,27/03/2013,18/04/2016,1515.00,1118,3.06,0,0,1,0,0,0,0,2,0,12,0,0.0046,0,0,0,0,0.0092,0,0.0554,-0.0609,1.1322,-0.0496,-0.0357,-0.0603,-0.876,0.0666,-0.0252,-0.0913,-0.0683
540,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,New York,29,0,2.56695,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2014,1515.00,569,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
541,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,Buffalo,29,0,2.56695,1,1,0,1,1,0,0,0,4,2,2,5,NA,NA,NA,27/03/2013,17/10/2013,1515.00,204,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
542,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,New York,29,0,2.56695,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515.00,204,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
543,04/03/2013,McGillis 2013 NYC Short Duration CSL Training Team 1,New York,29,0,2.56695,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515.00,204,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609,-0.0658,-0.0496,-0.0357,-0.0603,-0.876,-0.1023,-0.0252,-0.1387,-0.0683
