uid,TrainingDate,Code,Protocol,Country,TrainTeam,Rainfall,Temp,Paid,Team,Self,People,Assign,TranTrai,Coord,Upload,Time,Bulk,Complex,Task,WQO,WQC,WQM,created,Latest,ToNow,ActivePeriod,Years,MaxSamp,PeriodSamp,TeamPoints,Blog,Comment,Invite,InviteAccepted,Pres,Quiz,Sample,Share,Points,BlogTime,CommTime,InvTime,InviteATime,PresTime,QuizTime,SampTime,ShareTime,PointsTime,BlogTimeZ,CommTimeZ,InvTimeZ,InviteATimeZ,PresTimeZ,QuizTimeZ,SampTimeZ,ShareTimeZ,PointsTimeZ,BlogTimeZZ
350,16/03/2013,Shanghai41349,Shanghai,China,21,0.19,9.97,0,1,0,1,1,1,0,1,3,3,3,3,NA,NA,NA,08/03/2013,24/10/2013,1534,230,0.63,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
351,16/03/2013,Shanghai41349,Shanghai,China,21,0.19,9.97,0,1,0,1,1,1,0,1,3,3,3,3,NA,NA,NA,08/03/2013,24/10/2013,1534,230,0.63,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
353,16/03/2013,Shanghai41349,Shanghai,China,21,0.19,9.97,0,1,0,1,1,1,0,1,3,3,3,3,NA,NA,NA,08/03/2013,24/10/2013,1534,230,0.63,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
354,16/03/2013,Shanghai41349,Shanghai,China,21,0.19,9.97,0,1,0,1,1,1,0,1,3,3,3,3,NA,NA,NA,08/03/2013,24/10/2013,1534,230,0.63,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
355,16/03/2013,Shanghai41349,Shanghai,China,21,0.19,9.97,0,1,0,1,1,1,0,1,3,3,3,3,NA,NA,NA,08/03/2013,24/10/2013,1534,230,0.63,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
381,16/03/2013,Shanghai41349,Shanghai,China,21,0.19,9.97,0,1,0,1,1,1,0,1,3,3,3,3,4,4,4,12/03/2013,04/11/2013,1530,237,0.65,04/11/2013,1530,0.00000,0,0,0,0,0,0,6,0,105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02745,0.00000,0.48039,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,0.40424,-0.02518,0.27574,-0.06833
382,16/03/2013,Shanghai41349,Shanghai,China,21,0.19,9.97,0,1,0,1,1,1,0,1,3,3,3,3,NA,NA,NA,12/03/2013,19/11/2013,1530,252,0.69,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
384,16/03/2013,Shanghai41349,Shanghai,China,21,0.19,9.97,0,1,0,1,1,1,0,1,3,3,3,3,NA,NA,NA,12/03/2013,24/10/2013,1530,226,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
498,16/03/2013,Shanghai41349,Shanghai,China,21,0.19,9.97,0,1,0,1,1,1,0,1,3,3,3,3,NA,NA,NA,22/03/2013,24/10/2013,1520,216,0.59,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
739,18/03/2013,Leeds41351,Leeds,UK,7,0.27,-9.89,1,0,1,1,0,0,0,1,1,1,1,1,3,3,3,11/04/2013,26/06/2016,1500,1172,3.21,26/06/2016,1500,0.09358,0,0,0,0,0,0,2,0,40,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00933,0.00000,0.18667,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,0.06657,-0.02518,0.01918,-0.06833
740,18/03/2013,Leeds41351,Leeds,UK,7,0.27,-9.89,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,11/04/2013,11/07/2016,1500,1187,3.25,11/07/2016,1500,0.09358,0,0,0,0,0,0,28,0,550,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13067,0.00000,2.56667,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,2.26140,-0.02518,2.03218,-0.06833
750,18/03/2013,Leeds41351,Leeds,UK,7,0.27,-9.89,1,0,1,1,0,0,0,1,1,1,1,1,NA,NA,NA,11/04/2013,16/10/2013,1500,188,0.52,NA,NA,0.09358,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
387,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
390,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
391,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
393,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,28/10/2013,1529,229,0.63,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
395,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
396,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
398,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
399,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
400,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,4,4,4,13/03/2013,24/03/2015,1529,741,2.03,22/03/2015,1529,0.00000,1,5,0,0,0,0,4,0,95,0.00458,0.02289,0.00000,0.00000,0.00000,0.00000,0.01831,0.00000,0.43492,1.23280,5.92409,-0.04963,-0.03572,-0.06035,-0.87599,0.23540,-0.02518,0.23627,0.95228
401,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
402,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
403,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
404,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
405,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
406,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,28/10/2013,1529,229,0.63,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
407,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
408,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
409,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
410,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
411,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,28/10/2013,1529,229,0.63,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
413,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,13/03/2013,24/10/2013,1529,225,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
430,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,15/03/2013,28/10/2013,1527,227,0.62,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
441,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,18/03/2013,24/10/2013,1524,220,0.6,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
482,20/03/2013,Delhi41353,Delhi,India,24,0.00,18.28,1,1,0,1,1,0,0,1,4,5,4,4,NA,NA,NA,19/03/2013,24/10/2013,1523,219,0.6,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
1667,20/03/2013,London41353,London,UK,4,0.01,2.74,1,0,1,1,0,0,0,1,2,2,2,2,1,1,1,11/07/2013,14/06/2016,1409,1069,2.93,29/12/2015,1409,1.57072,0,0,0,0,0,2,23,0,538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00994,0.11427,0.00000,2.67282,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,1.61442,1.83931,-0.02518,1.98482,-0.06833
419,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,15/03/2013,16/10/2013,1527,215,0.59,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
421,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,15/03/2013,16/10/2013,1527,215,0.59,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
422,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,15/03/2013,16/10/2013,1527,215,0.59,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
423,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,15/03/2013,16/10/2013,1527,215,0.59,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
424,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,15/03/2013,29/04/2014,1527,410,1.12,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
425,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,3,3,3,15/03/2013,30/04/2014,1527,411,1.13,30/04/2014,1527,0.00000,0,0,0,0,0,0,6,0,120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02750,0.00000,0.55010,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,0.40424,-0.02518,0.33495,-0.06833
427,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,2,2,2,15/03/2013,12/01/2015,1527,668,1.83,28/08/2014,1527,0.00000,0,0,0,0,2,1,6,0,232,0.00000,0.00000,0.00000,0.00000,0.00917,0.00458,0.02750,0.00000,1.06352,-0.06091,-0.06577,-0.04963,-0.03572,5.71212,0.36921,0.40424,-0.02518,0.77702,-0.06833
470,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,16/10/2013,1523,211,0.58,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
471,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,15/10/2013,1523,210,0.58,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
473,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,16/10/2013,1523,211,0.58,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
474,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,15/10/2013,1523,210,0.58,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
475,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,15/10/2013,1523,210,0.58,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
476,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,16/10/2013,1523,211,0.58,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
477,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,16/10/2013,1523,211,0.58,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
478,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,15/10/2013,1523,210,0.58,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
480,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,15/10/2013,1523,210,0.58,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
481,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,19/03/2013,16/10/2013,1523,211,0.58,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
509,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,25/03/2013,15/10/2013,1517,204,0.56,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
510,26/03/2013,London41359,London,UK,19,0.00,1.21,1,0,1,1,0,0,0,1,2,2,2,2,NA,NA,NA,25/03/2013,16/10/2013,1517,205,0.56,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
527,03/04/2013,New York41367,New York,USA,29,0.00,2.57,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515,204,0.56,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
529,03/04/2013,New York41367,New York,USA,29,0.00,2.57,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515,204,0.56,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
530,03/04/2013,New York41367,New York,USA,29,0.00,2.57,1,1,0,1,1,0,0,0,4,3,4,3,4,4,4,27/03/2013,30/06/2014,1515,460,1.26,30/06/2014,1515,0.00000,0,0,0,0,0,0,3,0,45,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01386,0.00000,0.20792,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,0.15099,-0.02518,0.03892,-0.06833
531,03/04/2013,New York41367,New York,USA,29,0.00,2.57,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515,204,0.56,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
532,03/04/2013,New York41367,New York,USA,29,0.00,2.57,1,1,0,1,1,0,0,0,4,3,4,3,NA,NA,NA,27/03/2013,17/10/2013,1515,204,0.56,NA,NA,0.00000,0,0,0,0,0,0,0,0,0,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.06091,-0.06577,-0.04963,-0.03572,-0.06035,-0.87599,-0.10226,-0.02518,-0.13870,-0.06833
